jetstar-asia,0.1352062503809346
jetstar-pacific,0.025823246588065705
juneyao-airlines,0.1857690435020223
karthago-airlines,0.19304363334130872
kenya-airways,-0.005360255373713481
klm-royal-dutch-airlines,-0.023984482597670047
korean-air,0.03946954552803839
kulula,0.47781456566927255
kuwait-airways,-0.08580704076877073
lam-mozambique-airlines,-0.04958814682339041
lan-airlines,0.041249734295333275
lan-peru,-0.04331412101846717
lao-airlines,0.047181165424266334
liat,0.12930024407282745
libyan-airlines,-0.03129830789283055
lion-air,-0.05753784877831846
lot-polish-airlines,0.0019406936813504685
lufthansa,-0.035491947437183785
luxair,0.4739658541750704
mahan-air,0.47467534157088964
malaysia-airlines,-0.014488028513231666
malindo-air,0.040306520314959605
mango,0.29322915877716565
martinair,0.1759044036500611
meridiana,0.25079229456398167
miat-mongolian,-0.24361151161988062
mea-middle-east-airlines,-0.13696141833439252
monarch-airlines,0.031856709360823965
montenegro-airlines,0.2734889914898044
myanmar-airways,-0.2733784084865872
niki,0.1256581117062287
nok-air,0.12629330011358753
norwegian,0.01617921353521152
olympic-air,-0.17739133557645484
oman-air,0.06746543336112243
onur-air,0.018743110112723185
openskies,0.0030680166667866357
orient-thai,-0.2541003568800215
pia-pakistan-international-airlines,-0.30386358060647906
pegasus-airlines,0.03847149794963522
philippine-airlines,0.028072041461007856
porter-airlines,0.027596837235295074
precision,-0.2600573231719906
qantas-airways,-0.006034637016322544
qantaslink,-0.3167535948530863
qatar-airways,0.016873911498107
regional-express,0.35946742786591235
rossiya-airlines,-0.023563072487361086
royal-air-maroc,0.17549660522653893
royal-brunei-airlines,0.014575848886097885
royal-jordanian-airlines,-0.04101431951707049
rwandair,0.041540244452712836
ryanair,-0.03353521098239119
s7-siberia-airlines,0.0032593528314901472
sa-express,-0.01956293560195945
santa-barbara,0.5122228585008818
sas-scandinavian-airlines,0.10374074992674802
sata-air-azores,0.18537402709197573
sata-internacional,0.021466668198754046
saudi-arabian-airlines,1.5634589876519528E-4
scoot,-0.11090660011551651
shandong-airlines,-0.5390948011234244
shanghai-airlines,0.0965149808920853
shenzhen-airlines,-0.11692359524620129
sichuan-airlines,-0.25694372939633026
silkair,-0.08546116983372311
singapore-airlines,0.02307689899426975
skymark-airlines,0.036889752761033005
skywest-airlines,-0.03881460171118544
small-planet-airlines-uab,0.0031266767349860925
south-african-airways,-0.07924232100754683
southwest-airlines,-0.01807724296141775
spicejet,0.17806553132950992
spirit-airlines,0.02289703412110716
spring,-0.14121821642328714
srilankan-airlines,-0.041022627812093045
sun-country-airlines,-0.16722147641034746
sunwing-airlines,0.018254753756318017
surinam-airways,-0.3656879213976819
swiss-international-air-lines,-0.047152959439703816
taag-angola-airlines,0.044535464762649364
taca,-0.07411803922491778
tacv-cabo,0.062086300751899
tam-airlines,-0.009776927339546838
tap-portugal,0.005869569480226573
tarom-romanian-airlines,0.2852729240917105
thai-airways,-0.10158328550126569
thomas-cook-airlines,-0.016989283164530414
thomson-airways,0.005195310991609789
tigerair,-0.007466511582639301
transaero-airlines,0.21663960841844476
transavia,-0.09979014565501747
tuifly,0.09973499139130937
tunisair,0.20742473216407906
turkish-airlines,-0.05115247695229111
turkmenistan-airlines,-0.13630467274356242
ukraine-international-airlines,-0.0022685960560103633
united-airlines,-0.054857654095168476
us-airways,0.026057216271465237
uzbekistan-airways,-0.17483723303259976
vietjetair,0.20920411857481266
vietnam-airlines,0.02829847079844143
virgin-america,0.018862680395911127
virgin-atlantic-airways,0.05852993661407477
virgin-australia,0.0639761175757768
vlm-airlines,-0.01179562434098844
volaris,-0.20093705713109794
vueling-airlines,-0.014719583712952402
westjet,0.15549259149107297
wizz-air,-0.02105998991622534
wow-air,0.11485188177279398
xiamen-airlines,-0.1154004737176629
xl-airways-france,0.016098687437983032
yemenia,-0.05423875194119205
